,YEAR_,AGENCY,CAUSE,C_METHOD,OBJECTIVE,DECADES
443,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
444,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
445,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
446,2020.0,2.0,9.0,1.0,1.0,44.94441010848846
447,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
448,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
449,2020.0,2.0,10.0,6.0,1.0,44.94441010848846
450,2020.0,2.0,7.0,1.0,2.0,44.94441010848846
451,2020.0,2.0,9.0,6.0,1.0,44.94441010848846
452,2020.0,2.0,7.0,6.0,1.0,44.94441010848846
453,2020.0,2.0,9.0,6.0,1.0,44.94441010848846
454,2020.0,2.0,1.0,6.0,1.0,44.94441010848846
455,2020.0,2.0,7.0,6.0,1.0,44.94441010848846
456,2020.0,2.0,11.0,6.0,1.0,44.94441010848846
457,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
458,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
459,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
460,2020.0,2.0,2.0,1.0,1.0,44.94441010848846
461,2020.0,2.0,8.0,1.0,1.0,44.94441010848846
462,2020.0,2.0,9.0,1.0,1.0,44.94441010848846
463,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
464,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
465,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
466,2020.0,2.0,2.0,6.0,1.0,44.94441010848846
467,2020.0,2.0,9.0,6.0,1.0,44.94441010848846
468,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
469,2020.0,2.0,4.0,6.0,1.0,44.94441010848846
470,2020.0,2.0,1.0,6.0,1.0,44.94441010848846
471,2020.0,2.0,11.0,6.0,1.0,44.94441010848846
472,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
473,2020.0,2.0,7.0,6.0,1.0,44.94441010848846
474,2020.0,2.0,11.0,6.0,1.0,44.94441010848846
475,2020.0,2.0,14.0,6.0,1.0,44.94441010848846
476,2020.0,2.0,5.0,6.0,1.0,44.94441010848846
477,2020.0,3.0,2.0,1.0,1.0,44.94441010848846
478,2020.0,3.0,4.0,1.0,1.0,44.94441010848846
479,2020.0,11.0,5.0,8.0,1.0,44.94441010848846
480,2020.0,11.0,1.0,8.0,1.0,44.94441010848846
481,2020.0,11.0,1.0,3.0,1.0,44.94441010848846
482,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
483,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
484,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
485,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
486,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
487,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
488,2020.0,2.0,1.0,1.0,1.0,44.94441010848846
489,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
490,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
491,2007.0,11.0,2.0,7.0,1.0,44.721359549995796
492,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
493,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
494,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
495,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
496,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
497,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
498,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
499,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
500,2007.0,2.0,4.0,7.0,1.0,44.721359549995796
501,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
502,2007.0,2.0,7.0,2.0,1.0,44.721359549995796
503,2007.0,2.0,2.0,2.0,1.0,44.721359549995796
504,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
505,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
506,2007.0,3.0,14.0,1.0,1.0,44.721359549995796
507,2007.0,3.0,2.0,7.0,1.0,44.721359549995796
508,2007.0,11.0,9.0,2.0,1.0,44.721359549995796
509,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
510,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
511,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
512,2007.0,2.0,10.0,2.0,1.0,44.721359549995796
513,2007.0,2.0,1.0,2.0,1.0,44.721359549995796
514,2007.0,7.0,14.0,3.0,1.0,44.721359549995796
515,2007.0,3.0,14.0,8.0,1.0,44.721359549995796
516,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
517,2007.0,1.0,14.0,6.0,1.0,44.721359549995796
518,2007.0,7.0,10.0,6.0,1.0,44.721359549995796
519,2007.0,2.0,4.0,6.0,1.0,44.721359549995796
520,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
521,2007.0,2.0,1.0,1.0,2.0,44.721359549995796
522,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
523,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
524,2007.0,2.0,1.0,1.0,1.0,44.721359549995796
525,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
526,2007.0,2.0,2.0,5.0,1.0,44.721359549995796
527,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
528,2007.0,2.0,11.0,5.0,1.0,44.721359549995796
529,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
530,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
531,2007.0,2.0,10.0,6.0,1.0,44.721359549995796
532,2007.0,7.0,3.0,7.0,1.0,44.721359549995796
533,2007.0,7.0,8.0,7.0,1.0,44.721359549995796
534,2007.0,3.0,10.0,1.0,1.0,44.721359549995796
535,2007.0,3.0,14.0,7.0,1.0,44.721359549995796
536,2007.0,3.0,9.0,1.0,1.0,44.721359549995796
537,2007.0,3.0,9.0,7.0,1.0,44.721359549995796
538,2007.0,3.0,9.0,8.0,1.0,44.721359549995796
539,2007.0,2.0,11.0,7.0,1.0,44.721359549995796
540,2007.0,3.0,8.0,7.0,1.0,44.721359549995796
541,2007.0,3.0,11.0,7.0,1.0,44.721359549995796
542,2007.0,3.0,11.0,7.0,1.0,44.721359549995796
543,2007.0,7.0,14.0,5.0,1.0,44.721359549995796
544,2007.0,3.0,9.0,1.0,1.0,44.721359549995796
545,2007.0,3.0,2.0,1.0,1.0,44.721359549995796
546,2007.0,3.0,10.0,1.0,1.0,44.721359549995796
547,2007.0,3.0,7.0,1.0,1.0,44.721359549995796
548,2007.0,3.0,9.0,7.0,1.0,44.721359549995796
549,2007.0,7.0,14.0,7.0,1.0,44.721359549995796
550,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
551,2007.0,3.0,3.0,8.0,1.0,44.721359549995796
552,2007.0,3.0,7.0,7.0,1.0,44.721359549995796
553,2007.0,3.0,8.0,8.0,1.0,44.721359549995796
554,2007.0,3.0,11.0,8.0,1.0,44.721359549995796
555,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
556,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
557,2007.0,5.0,14.0,8.0,1.0,44.721359549995796
558,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
559,2007.0,11.0,1.0,8.0,1.0,44.721359549995796
560,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
561,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
562,2007.0,11.0,1.0,5.0,1.0,44.721359549995796
563,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
564,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
565,2007.0,11.0,2.0,6.0,1.0,44.721359549995796
566,2007.0,11.0,5.0,6.0,1.0,44.721359549995796
567,2007.0,11.0,2.0,8.0,1.0,44.721359549995796
568,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
569,2007.0,11.0,1.0,2.0,1.0,44.721359549995796
570,2007.0,2.0,9.0,3.0,1.0,44.721359549995796
571,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
572,2007.0,11.0,1.0,2.0,1.0,44.721359549995796
573,2007.0,11.0,9.0,7.0,1.0,44.721359549995796
574,2007.0,2.0,9.0,3.0,1.0,44.721359549995796
575,2007.0,1.0,1.0,2.0,1.0,44.721359549995796
576,2007.0,1.0,11.0,1.0,1.0,44.721359549995796
577,2007.0,1.0,1.0,1.0,1.0,44.721359549995796
578,2007.0,1.0,1.0,1.0,1.0,44.721359549995796
579,2007.0,1.0,9.0,1.0,1.0,44.721359549995796
580,2007.0,1.0,14.0,2.0,1.0,44.721359549995796
581,2007.0,1.0,14.0,8.0,1.0,44.721359549995796
582,2007.0,1.0,14.0,8.0,1.0,44.721359549995796
583,2007.0,1.0,14.0,8.0,1.0,44.721359549995796
584,2007.0,2.0,11.0,2.0,1.0,44.721359549995796
585,2007.0,7.0,10.0,1.0,1.0,44.721359549995796
586,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
587,2007.0,2.0,11.0,1.0,1.0,44.721359549995796
588,2007.0,2.0,14.0,2.0,1.0,44.721359549995796
589,2007.0,11.0,1.0,6.0,2.0,44.721359549995796
590,2007.0,11.0,1.0,2.0,1.0,44.721359549995796
591,2007.0,11.0,2.0,7.0,1.0,44.721359549995796
592,2007.0,11.0,9.0,1.0,1.0,44.721359549995796
593,2007.0,2.0,1.0,8.0,1.0,44.721359549995796
594,2007.0,11.0,1.0,2.0,1.0,44.721359549995796
595,2007.0,11.0,1.0,1.0,2.0,44.721359549995796
596,2007.0,11.0,4.0,7.0,1.0,44.721359549995796
597,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
598,2007.0,2.0,9.0,7.0,1.0,44.721359549995796
599,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
600,2007.0,11.0,9.0,6.0,1.0,44.721359549995796
601,2007.0,11.0,2.0,6.0,1.0,44.721359549995796
602,2006.0,11.0,9.0,2.0,1.0,44.721359549995796
603,2007.0,2.0,14.0,2.0,1.0,44.721359549995796
604,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
605,2007.0,7.0,10.0,1.0,1.0,44.721359549995796
606,2007.0,7.0,14.0,1.0,1.0,44.721359549995796
607,2007.0,7.0,1.0,1.0,1.0,44.721359549995796
608,2007.0,2.0,1.0,1.0,1.0,44.721359549995796
609,2007.0,7.0,8.0,1.0,1.0,44.721359549995796
610,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
611,2007.0,2.0,1.0,1.0,1.0,44.721359549995796
612,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
613,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
614,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
615,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
616,2007.0,7.0,14.0,7.0,1.0,44.721359549995796
617,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
618,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
619,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
620,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
621,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
622,2007.0,11.0,7.0,1.0,1.0,44.721359549995796
623,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
624,2007.0,11.0,4.0,7.0,1.0,44.721359549995796
625,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
626,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
627,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
628,2007.0,11.0,9.0,2.0,1.0,44.721359549995796
629,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
630,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
631,2007.0,11.0,4.0,7.0,1.0,44.721359549995796
632,2007.0,11.0,9.0,7.0,1.0,44.721359549995796
633,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
634,2007.0,11.0,4.0,1.0,1.0,44.721359549995796
635,2007.0,11.0,6.0,1.0,1.0,44.721359549995796
636,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
637,2007.0,11.0,9.0,1.0,1.0,44.721359549995796
638,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
639,2007.0,11.0,1.0,2.0,1.0,44.721359549995796
640,2007.0,11.0,5.0,1.0,1.0,44.721359549995796
641,2007.0,2.0,1.0,2.0,1.0,44.721359549995796
642,2007.0,2.0,1.0,1.0,1.0,44.721359549995796
643,2007.0,2.0,11.0,2.0,1.0,44.721359549995796
644,2007.0,2.0,2.0,6.0,1.0,44.721359549995796
645,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
646,2007.0,2.0,1.0,2.0,1.0,44.721359549995796
647,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
648,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
649,2007.0,2.0,15.0,7.0,1.0,44.721359549995796
650,2007.0,2.0,2.0,6.0,1.0,44.721359549995796
651,2007.0,2.0,7.0,6.0,1.0,44.721359549995796
652,2007.0,2.0,1.0,6.0,1.0,44.721359549995796
653,2007.0,2.0,2.0,6.0,1.0,44.721359549995796
654,2007.0,1.0,1.0,1.0,1.0,44.721359549995796
655,2007.0,1.0,14.0,1.0,1.0,44.721359549995796
656,2007.0,1.0,9.0,1.0,1.0,44.721359549995796
657,2007.0,1.0,9.0,1.0,1.0,44.721359549995796
658,2007.0,1.0,4.0,1.0,1.0,44.721359549995796
659,2007.0,1.0,1.0,1.0,1.0,44.721359549995796
660,2007.0,1.0,14.0,1.0,1.0,44.721359549995796
661,2007.0,1.0,14.0,1.0,1.0,44.721359549995796
662,2007.0,1.0,4.0,1.0,1.0,44.721359549995796
663,2007.0,1.0,9.0,1.0,1.0,44.721359549995796
664,2007.0,1.0,9.0,2.0,1.0,44.721359549995796
665,2007.0,1.0,11.0,6.0,1.0,44.721359549995796
666,2007.0,1.0,1.0,2.0,1.0,44.721359549995796
667,2007.0,2.0,10.0,2.0,1.0,44.721359549995796
668,2007.0,2.0,4.0,1.0,1.0,44.721359549995796
669,2007.0,2.0,2.0,5.0,1.0,44.721359549995796
670,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
671,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
672,2007.0,2.0,7.0,6.0,1.0,44.721359549995796
673,2007.0,2.0,10.0,2.0,1.0,44.721359549995796
674,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
675,2007.0,7.0,7.0,1.0,1.0,44.721359549995796
676,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
677,2007.0,7.0,2.0,1.0,1.0,44.721359549995796
678,2007.0,7.0,6.0,1.0,1.0,44.721359549995796
679,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
680,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
681,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
682,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
683,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
684,2007.0,11.0,9.0,1.0,1.0,44.721359549995796
685,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
686,2007.0,7.0,14.0,1.0,1.0,44.721359549995796
687,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
688,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
689,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
690,2007.0,2.0,5.0,2.0,1.0,44.721359549995796
691,2007.0,2.0,11.0,2.0,1.0,44.721359549995796
692,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
693,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
694,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
695,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
696,2007.0,2.0,4.0,1.0,1.0,44.721359549995796
697,2007.0,2.0,1.0,1.0,1.0,44.721359549995796
698,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
699,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
700,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
701,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
702,2007.0,2.0,1.0,6.0,1.0,44.721359549995796
703,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
704,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
705,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
706,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
707,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
708,2007.0,2.0,8.0,1.0,1.0,44.721359549995796
709,2007.0,2.0,11.0,1.0,1.0,44.721359549995796
710,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
711,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
712,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
713,2007.0,2.0,1.0,1.0,1.0,44.721359549995796
714,2007.0,2.0,11.0,1.0,1.0,44.721359549995796
715,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
716,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
717,2007.0,2.0,15.0,1.0,1.0,44.721359549995796
718,2007.0,2.0,5.0,1.0,1.0,44.721359549995796
719,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
720,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
721,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
722,2007.0,2.0,10.0,1.0,1.0,44.721359549995796
723,2007.0,2.0,10.0,1.0,1.0,44.721359549995796
724,2007.0,2.0,14.0,1.0,1.0,44.721359549995796
725,2007.0,2.0,2.0,6.0,1.0,44.721359549995796
726,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
727,2007.0,2.0,4.0,1.0,1.0,44.721359549995796
728,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
729,2007.0,2.0,7.0,1.0,1.0,44.721359549995796
730,2007.0,2.0,2.0,2.0,1.0,44.721359549995796
731,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
732,2007.0,11.0,9.0,8.0,1.0,44.721359549995796
733,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
734,2007.0,11.0,4.0,1.0,1.0,44.721359549995796
735,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
736,2007.0,11.0,5.0,2.0,1.0,44.721359549995796
737,2007.0,3.0,8.0,2.0,1.0,44.721359549995796
738,2007.0,11.0,5.0,1.0,1.0,44.721359549995796
739,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
740,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
741,2007.0,11.0,9.0,7.0,1.0,44.721359549995796
742,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
743,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
744,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
745,2007.0,11.0,9.0,6.0,1.0,44.721359549995796
746,2007.0,11.0,2.0,1.0,1.0,44.721359549995796
747,2007.0,11.0,9.0,7.0,1.0,44.721359549995796
748,2007.0,11.0,4.0,1.0,1.0,44.721359549995796
749,2007.0,11.0,2.0,2.0,1.0,44.721359549995796
750,2007.0,2.0,9.0,7.0,1.0,44.721359549995796
751,2007.0,2.0,2.0,7.0,1.0,44.721359549995796
752,2007.0,11.0,1.0,8.0,1.0,44.721359549995796
753,2007.0,11.0,2.0,6.0,1.0,44.721359549995796
754,2007.0,11.0,9.0,8.0,1.0,44.721359549995796
755,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
756,2007.0,11.0,1.0,1.0,2.0,44.721359549995796
757,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
758,2007.0,11.0,1.0,8.0,1.0,44.721359549995796
759,2007.0,11.0,2.0,6.0,1.0,44.721359549995796
760,2007.0,11.0,4.0,6.0,1.0,44.721359549995796
761,2007.0,11.0,9.0,6.0,1.0,44.721359549995796
762,2007.0,11.0,1.0,6.0,1.0,44.721359549995796
763,2007.0,11.0,9.0,8.0,1.0,44.721359549995796
764,2007.0,11.0,2.0,6.0,1.0,44.721359549995796
765,2007.0,11.0,1.0,8.0,1.0,44.721359549995796
766,2007.0,11.0,9.0,8.0,1.0,44.721359549995796
767,2007.0,11.0,9.0,8.0,1.0,44.721359549995796
768,2007.0,11.0,9.0,6.0,1.0,44.721359549995796
769,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
770,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
771,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
772,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
773,2007.0,11.0,1.0,7.0,1.0,44.721359549995796
774,2007.0,11.0,6.0,6.0,1.0,44.721359549995796
775,2007.0,11.0,6.0,6.0,1.0,44.721359549995796
776,2007.0,11.0,9.0,6.0,1.0,44.721359549995796
777,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
778,2007.0,11.0,7.0,1.0,1.0,44.721359549995796
779,2007.0,11.0,5.0,8.0,1.0,44.721359549995796
780,2007.0,11.0,4.0,1.0,1.0,44.721359549995796
781,2007.0,11.0,1.0,3.0,1.0,44.721359549995796
782,2007.0,11.0,9.0,3.0,1.0,44.721359549995796
783,2007.0,11.0,9.0,1.0,1.0,44.721359549995796
784,2007.0,11.0,9.0,1.0,1.0,44.721359549995796
785,2007.0,2.0,14.0,7.0,1.0,44.721359549995796
786,2007.0,2.0,14.0,6.0,1.0,44.721359549995796
787,2007.0,2.0,2.0,1.0,1.0,44.721359549995796
788,2007.0,11.0,9.0,1.0,1.0,44.721359549995796
789,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
790,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
791,2007.0,2.0,14.0,3.0,1.0,44.721359549995796
792,2007.0,11.0,5.0,6.0,1.0,44.721359549995796
793,2007.0,11.0,1.0,1.0,1.0,44.721359549995796
794,2007.0,11.0,2.0,6.0,1.0,44.721359549995796
795,2007.0,11.0,4.0,1.0,1.0,44.721359549995796
796,2007.0,11.0,5.0,6.0,1.0,44.721359549995796
797,2005.0,1.0,8.0,1.0,1.0,44.721359549995796
798,2005.0,1.0,14.0,1.0,1.0,44.721359549995796
799,2005.0,1.0,11.0,6.0,1.0,44.721359549995796
800,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
801,2005.0,1.0,1.0,2.0,1.0,44.721359549995796
802,2005.0,1.0,2.0,6.0,1.0,44.721359549995796
803,2005.0,1.0,14.0,6.0,1.0,44.721359549995796
804,2005.0,1.0,8.0,1.0,1.0,44.721359549995796
805,2005.0,1.0,2.0,6.0,1.0,44.721359549995796
806,2005.0,1.0,11.0,6.0,1.0,44.721359549995796
807,2005.0,1.0,11.0,1.0,1.0,44.721359549995796
808,2005.0,1.0,2.0,2.0,1.0,44.721359549995796
809,2005.0,1.0,14.0,1.0,1.0,44.721359549995796
810,2005.0,2.0,14.0,2.0,1.0,44.721359549995796
811,2005.0,1.0,14.0,1.0,1.0,44.721359549995796
812,2005.0,1.0,2.0,1.0,1.0,44.721359549995796
813,2005.0,1.0,14.0,1.0,1.0,44.721359549995796
814,2005.0,1.0,14.0,1.0,1.0,44.721359549995796
815,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
816,2005.0,1.0,14.0,2.0,1.0,44.721359549995796
817,2005.0,1.0,16.0,2.0,1.0,44.721359549995796
818,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
819,2005.0,2.0,1.0,1.0,1.0,44.721359549995796
820,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
821,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
822,2005.0,1.0,9.0,6.0,1.0,44.721359549995796
823,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
824,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
825,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
826,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
827,2005.0,1.0,1.0,1.0,1.0,44.721359549995796
828,2005.0,2.0,4.0,1.0,1.0,44.721359549995796
829,2005.0,3.0,14.0,1.0,1.0,44.721359549995796
830,2005.0,3.0,14.0,1.0,1.0,44.721359549995796
831,2005.0,2.0,9.0,2.0,1.0,44.721359549995796
832,2005.0,1.0,14.0,1.0,1.0,44.721359549995796
833,2005.0,2.0,18.0,2.0,1.0,44.721359549995796
834,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
835,2005.0,1.0,10.0,1.0,1.0,44.721359549995796
836,2005.0,2.0,5.0,1.0,1.0,44.721359549995796
837,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
838,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
839,2004.0,2.0,4.0,7.0,1.0,44.721359549995796
840,2005.0,2.0,4.0,2.0,1.0,44.721359549995796
841,2005.0,2.0,5.0,3.0,1.0,44.721359549995796
842,2005.0,2.0,4.0,7.0,1.0,44.721359549995796
843,2005.0,2.0,4.0,7.0,1.0,44.721359549995796
844,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
845,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
846,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
847,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
848,2005.0,2.0,14.0,1.0,1.0,44.721359549995796
849,2005.0,2.0,10.0,1.0,1.0,44.721359549995796
850,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
851,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
852,2005.0,2.0,10.0,1.0,1.0,44.721359549995796
853,2005.0,2.0,11.0,1.0,1.0,44.721359549995796
854,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
855,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
856,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
857,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
858,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
859,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
860,2005.0,2.0,2.0,1.0,1.0,44.721359549995796
861,2005.0,3.0,8.0,1.0,1.0,44.721359549995796
862,2005.0,2.0,14.0,7.0,1.0,44.721359549995796
863,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
864,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
865,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
866,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
867,2005.0,2.0,14.0,1.0,1.0,44.721359549995796
868,2005.0,2.0,1.0,6.0,1.0,44.721359549995796
869,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
870,2005.0,2.0,18.0,6.0,1.0,44.721359549995796
871,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
872,2005.0,2.0,9.0,6.0,1.0,44.721359549995796
873,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
874,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
875,2005.0,2.0,2.0,6.0,1.0,44.721359549995796
876,2005.0,2.0,7.0,6.0,1.0,44.721359549995796
877,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
878,2005.0,2.0,1.0,1.0,1.0,44.721359549995796
879,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
880,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
881,2005.0,2.0,1.0,1.0,1.0,44.721359549995796
882,2005.0,2.0,1.0,6.0,1.0,44.721359549995796
883,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
884,2005.0,2.0,1.0,6.0,1.0,44.721359549995796
885,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
886,2005.0,2.0,14.0,6.0,1.0,44.721359549995796
887,2005.0,2.0,1.0,1.0,1.0,44.721359549995796
888,2005.0,2.0,14.0,1.0,1.0,44.721359549995796
889,2005.0,2.0,14.0,1.0,1.0,44.721359549995796
890,2005.0,2.0,1.0,1.0,1.0,44.721359549995796
891,2005.0,2.0,10.0,6.0,1.0,44.721359549995796
892,2005.0,2.0,4.0,6.0,1.0,44.721359549995796
